timestamp,lat,lon,air_temp_c,humidity_pct,solar_rad_w_m2,soil_temp_c,soil_moisture_pct,ETc_mm_hr,ch4_column_density_ppb
2026-06-24T11:00:00,31.731,74.264,38.0,34,309.0,30.0,17.2,0.45,1965.78
2026-06-24T12:00:00,31.731,74.264,36.1,37,159.0,30.0,20.8,0.39,1969.39
2026-06-24T13:00:00,31.731,74.264,35.2,42,45.0,30.0,20.8,0.21,1967.7
2026-06-24T14:00:00,31.731,74.264,33.9,46,7.0,30.0,20.8,0.12,1974.2
2026-06-24T15:00:00,31.731,74.264,32.6,51,0.0,30.0,20.7,0.1,1963.8
2026-06-24T16:00:00,31.731,74.264,31.9,53,0.0,30.0,20.7,0.08,1970.71
2026-06-24T17:00:00,31.731,74.264,31.6,53,0.0,30.0,20.7,0.1,1968.97
2026-06-24T18:00:00,31.731,74.264,31.8,53,0.0,30.0,23.7,0.1,1975.9
2026-06-24T19:00:00,31.731,74.264,30.7,57,0.0,30.0,23.7,0.08,1975.39
2026-06-24T20:00:00,31.731,74.264,30.1,59,0.0,30.0,23.7,0.08,1975.11
2026-06-24T21:00:00,31.731,74.264,29.8,60,0.0,30.0,23.599999999999998,0.08,1973.28
2026-06-24T22:00:00,31.731,74.264,29.4,62,0.0,30.0,23.599999999999998,0.07,1966.03
2026-06-24T23:00:00,31.731,74.264,28.9,65,0.0,30.0,23.599999999999998,0.05,1968.85
2026-06-25T00:00:00,31.731,74.264,24.4,93,0.0,30.0,26.0,0.02,1970.29
2026-06-25T01:00:00,31.731,74.264,25.1,89,2.0,30.0,26.1,0.04,1968.92
2026-06-25T02:00:00,31.731,74.264,25.8,82,9.0,30.0,26.1,0.1,1964.53
2026-06-25T03:00:00,31.731,74.264,26.7,76,46.0,30.0,26.0,0.17,1975.56
2026-06-25T04:00:00,31.731,74.264,25.2,89,57.0,30.0,26.6,0.14,1975.63
2026-06-25T05:00:00,31.731,74.264,25.0,93,9.0,30.0,28.9,0.11,1972.48
2026-06-25T06:00:00,31.731,74.264,26.3,78,0.0,30.0,33.1,0.22,1959.71
2026-06-25T07:00:00,31.731,74.264,26.5,75,0.0,30.0,32.800000000000004,0.19,1960.69
2026-06-25T08:00:00,31.731,74.264,28.6,66,103.0,30.0,32.5,0.39,1964.53
2026-06-25T09:00:00,31.731,74.264,29.7,61,143.0,30.0,32.2,0.4,1973.69
2026-06-25T10:00:00,31.731,74.264,31.0,57,217.0,30.0,31.8,0.42,1970.21
2026-06-25T11:00:00,31.731,74.264,32.0,55,272.0,30.0,31.5,0.4,1960.95
2026-06-25T12:00:00,31.731,74.264,32.6,50,174.0,30.0,34.1,0.29,1965.77
2026-06-25T13:00:00,31.731,74.264,32.1,52,64.0,30.0,33.800000000000004,0.18,1977.27
2026-06-25T14:00:00,31.731,74.264,30.7,65,7.0,30.0,33.6,0.05,1966.75
2026-06-25T15:00:00,31.731,74.264,30.0,67,0.0,30.0,33.4,0.01,1965.25
2026-06-25T16:00:00,31.731,74.264,29.2,71,0.0,30.0,33.2,0.0,1969.04
2026-06-25T17:00:00,31.731,74.264,28.7,72,0.0,30.0,33.1,0.01,1975.56
2026-06-25T18:00:00,31.731,74.264,29.4,68,0.0,30.0,32.4,0.02,1964.66
2026-06-25T19:00:00,31.731,74.264,28.7,73,0.0,30.0,32.300000000000004,0.01,1974.09
2026-06-25T20:00:00,31.731,74.264,28.3,76,0.0,30.0,32.2,0.0,1962.7
2026-06-25T21:00:00,31.731,74.264,27.8,78,0.0,30.0,32.1,0.0,1965.89
2026-06-25T22:00:00,31.731,74.264,27.3,79,0.0,30.0,31.900000000000002,0.0,1970.44
2026-06-25T23:00:00,31.731,74.264,27.0,81,0.0,30.0,31.8,0.01,1976.75
2026-06-26T00:00:00,31.731,74.264,27.2,80,0.0,30.0,31.1,0.01,1975.06
2026-06-26T01:00:00,31.731,74.264,27.6,80,4.0,30.0,31.0,0.04,1972.21
2026-06-26T02:00:00,31.731,74.264,29.3,74,45.0,30.0,30.9,0.12,1970.12
2026-06-26T03:00:00,31.731,74.264,31.2,63,142.0,30.0,30.7,0.25,1961.93
2026-06-26T04:00:00,31.731,74.264,32.5,57,245.0,30.0,30.4,0.37,1974.59
2026-06-26T05:00:00,31.731,74.264,33.4,54,349.0,30.0,30.2,0.48,1971.14
2026-06-26T06:00:00,31.731,74.264,33.4,51,425.0,30.0,31.1,0.56,1969.05
2026-06-26T07:00:00,31.731,74.264,34.2,49,423.0,30.0,31.1,0.57,1966.95
2026-06-26T08:00:00,31.731,74.264,35.1,46,461.0,30.0,31.1,0.63,1968.1
2026-06-26T09:00:00,31.731,74.264,35.6,44,410.0,30.0,30.9,0.59,1959.18
2026-06-26T10:00:00,31.731,74.264,35.6,44,355.0,30.0,30.599999999999998,0.53,1972.16
2026-06-26T11:00:00,31.731,74.264,35.3,44,294.0,30.0,30.3,0.45,1972.89
2026-06-26T12:00:00,31.731,74.264,35.8,37,176.0,30.0,29.7,0.27,1970.34
2026-06-26T13:00:00,31.731,74.264,34.7,55,73.0,30.0,29.5,0.15,1965.17
2026-06-26T14:00:00,31.731,74.264,33.2,53,9.0,30.0,29.4,0.05,1966.84
2026-06-26T15:00:00,31.731,74.264,31.7,57,0.0,30.0,29.4,0.04,1974.88
2026-06-26T16:00:00,31.731,74.264,30.9,62,0.0,30.0,29.299999999999997,0.0,1969.28
2026-06-26T17:00:00,31.731,74.264,30.4,64,0.0,30.0,29.299999999999997,0.0,1972.54
2026-06-26T18:00:00,31.731,74.264,30.7,66,0.0,30.0,27.500000000000004,0.0,1966.18
2026-06-26T19:00:00,31.731,74.264,29.8,70,0.0,30.0,27.400000000000002,0.01,1966.06
2026-06-26T20:00:00,31.731,74.264,29.1,73,0.0,30.0,27.400000000000002,0.02,1970.37
2026-06-26T21:00:00,31.731,74.264,28.6,77,0.0,30.0,27.400000000000002,0.01,1964.46
2026-06-26T22:00:00,31.731,74.264,28.3,81,0.0,30.0,27.400000000000002,0.01,1967.05
2026-06-26T23:00:00,31.731,74.264,28.3,82,0.0,30.0,27.3,0.0,1968.81
2026-06-27T00:00:00,31.731,74.264,28.3,85,0.0,30.0,26.6,0.0,1971.36
2026-06-27T01:00:00,31.731,74.264,28.7,84,4.0,30.0,26.6,0.04,1965.6
2026-06-27T02:00:00,31.731,74.264,30.8,74,53.0,30.0,26.5,0.13,1974.68
2026-06-27T03:00:00,31.731,74.264,32.9,63,165.0,30.0,26.400000000000002,0.28,1972.86
2026-06-27T04:00:00,31.731,74.264,34.7,53,299.0,30.0,26.200000000000003,0.42,1966.28
2026-06-27T05:00:00,31.731,74.264,35.9,48,421.0,30.0,26.0,0.54,1967.08
2026-06-27T06:00:00,31.731,74.264,36.7,45,512.0,30.0,26.700000000000003,0.64,1972.52
2026-06-27T07:00:00,31.731,74.264,37.5,43,566.0,30.0,26.400000000000002,0.7,1969.12
2026-06-27T08:00:00,31.731,74.264,38.0,42,567.0,30.0,26.0,0.69,1960.66
2026-06-27T09:00:00,31.731,74.264,38.3,40,532.0,30.0,25.7,0.65,1964.68
2026-06-27T10:00:00,31.731,74.264,38.4,39,445.0,30.0,25.4,0.58,1967.85
2026-06-27T11:00:00,31.731,74.264,38.2,38,320.0,30.0,25.1,0.47,1963.82
2026-06-27T12:00:00,31.731,74.264,38.3,38,184.0,30.0,25.4,0.34,1974.37
2026-06-27T13:00:00,31.731,74.264,36.6,47,67.0,30.0,25.3,0.2,1969.47
2026-06-27T14:00:00,31.731,74.264,34.8,52,9.0,30.0,25.2,0.09,1979.21
2026-06-27T15:00:00,31.731,74.264,34.2,54,0.0,30.0,25.2,0.03,1965.77
2026-06-27T16:00:00,31.731,74.264,34.0,55,0.0,30.0,25.2,0.0,1973.77
2026-06-27T17:00:00,31.731,74.264,32.4,59,0.0,30.0,25.2,0.02,1968.88
2026-06-27T18:00:00,31.731,74.264,32.9,61,0.0,30.0,25.2,0.06,1972.46
2026-06-27T19:00:00,31.731,74.264,32.5,60,0.0,30.0,25.2,0.06,1966.75
2026-06-27T20:00:00,31.731,74.264,32.2,60,0.0,30.0,25.1,0.06,1961.28
2026-06-27T21:00:00,31.731,74.264,31.8,61,0.0,30.0,25.1,0.06,1964.58
2026-06-27T22:00:00,31.731,74.264,31.4,62,0.0,30.0,25.1,0.05,1971.18
2026-06-27T23:00:00,31.731,74.264,26.3,86,0.0,30.0,30.4,0.05,1971.87
2026-06-28T00:00:00,31.731,74.264,31.5,64,0.0,30.0,23.599999999999998,0.07,1966.01
2026-06-28T01:00:00,31.731,74.264,27.3,83,4.0,30.0,24.0,0.08,1963.68
2026-06-28T02:00:00,31.731,74.264,27.4,90,19.0,30.0,24.4,0.08,1967.06
2026-06-28T03:00:00,31.731,74.264,30.6,73,158.0,30.0,24.3,0.26,1963.14
2026-06-28T04:00:00,31.731,74.264,33.4,60,294.0,30.0,24.2,0.42,1963.67
2026-06-28T05:00:00,31.731,74.264,35.5,52,430.0,30.0,24.0,0.56,1960.05
2026-06-28T06:00:00,31.731,74.264,37.2,46,531.0,30.0,23.7,0.67,1977.16
2026-06-28T07:00:00,31.731,74.264,38.3,43,586.0,30.0,23.400000000000002,0.73,1965.06
2026-06-28T08:00:00,31.731,74.264,39.0,40,587.0,30.0,23.1,0.74,1975.27
2026-06-28T09:00:00,31.731,74.264,39.4,38,505.0,30.0,22.8,0.68,1976.57
2026-06-28T10:00:00,31.731,74.264,39.5,37,438.0,30.0,22.5,0.61,1968.43
2026-06-28T11:00:00,31.731,74.264,39.3,38,323.0,30.0,22.3,0.5,1978.89
2026-06-28T12:00:00,31.731,74.264,38.7,40,180.0,30.0,22.1,0.35,1966.08
2026-06-28T13:00:00,31.731,74.264,37.3,49,71.0,30.0,22.0,0.18,1965.86
2026-06-28T14:00:00,31.731,74.264,36.0,55,9.0,30.0,22.0,0.07,1973.06
2026-06-28T15:00:00,31.731,74.264,34.8,54,0.0,30.0,22.0,0.04,1959.89
2026-06-28T16:00:00,31.731,74.264,34.0,56,0.0,30.0,21.9,0.06,1964.9
2026-06-28T17:00:00,31.731,74.264,33.4,58,0.0,30.0,21.9,0.06,1968.83
2026-06-28T18:00:00,31.731,74.264,33.9,57,0.0,30.0,22.0,0.07,1965.57
2026-06-28T19:00:00,31.731,74.264,33.0,59,0.0,30.0,22.0,0.08,1962.5
2026-06-28T20:00:00,31.731,74.264,32.4,60,0.0,30.0,22.0,0.07,1971.92
2026-06-28T21:00:00,31.731,74.264,31.7,61,0.0,30.0,22.0,0.06,1969.25
2026-06-28T22:00:00,31.731,74.264,30.8,66,0.0,30.0,22.0,0.03,1970.8
2026-06-28T23:00:00,31.731,74.264,30.6,66,0.0,30.0,21.9,0.03,1961.94
2026-06-29T00:00:00,31.731,74.264,30.7,72,0.0,30.0,24.5,0.02,1968.25
2026-06-29T01:00:00,31.731,74.264,31.3,69,4.0,30.0,24.5,0.07,1975.22
2026-06-29T02:00:00,31.731,74.264,32.9,63,48.0,30.0,24.4,0.13,1966.83
2026-06-29T03:00:00,31.731,74.264,34.6,55,164.0,30.0,24.3,0.26,1971.28
2026-06-29T04:00:00,31.731,74.264,36.1,49,304.0,30.0,24.2,0.42,1962.57
2026-06-29T05:00:00,31.731,74.264,37.5,43,432.0,30.0,23.9,0.57,1960.44
2026-06-29T06:00:00,31.731,74.264,37.7,42,528.0,30.0,25.2,0.66,1966.38
2026-06-29T07:00:00,31.731,74.264,38.5,41,549.0,30.0,24.8,0.71,1958.96
2026-06-29T08:00:00,31.731,74.264,39.1,40,589.0,30.0,24.5,0.74,1968.95
2026-06-29T09:00:00,31.731,74.264,39.5,39,544.0,30.0,24.2,0.71,1974.85
2026-06-29T10:00:00,31.731,74.264,39.4,39,454.0,30.0,23.9,0.63,1971.95
2026-06-29T11:00:00,31.731,74.264,39.0,40,330.0,30.0,23.599999999999998,0.51,1962.45
2026-06-29T12:00:00,31.731,74.264,39.0,40,195.0,30.0,21.6,0.38,1972.76
2026-06-29T13:00:00,31.731,74.264,37.6,50,71.0,30.0,21.5,0.19,1966.78
2026-06-29T14:00:00,31.731,74.264,36.0,57,9.0,30.0,21.5,0.08,1967.08
2026-06-29T15:00:00,31.731,74.264,34.9,60,0.0,30.0,21.5,0.04,1968.89
2026-06-29T16:00:00,31.731,74.264,33.8,65,0.0,30.0,21.5,0.01,1967.77
2026-06-29T17:00:00,31.731,74.264,33.0,68,0.0,30.0,21.5,0.02,1972.62
2026-06-29T18:00:00,31.731,74.264,34.0,62,0.0,30.0,21.9,0.03,1967.84
2026-06-29T19:00:00,31.731,74.264,33.0,62,0.0,30.0,21.8,0.03,1969.58
2026-06-29T20:00:00,31.731,74.264,32.5,63,0.0,30.0,21.8,0.03,1968.29
2026-06-29T21:00:00,31.731,74.264,31.9,67,0.0,30.0,21.8,0.01,1970.01
2026-06-29T22:00:00,31.731,74.264,31.1,69,0.0,30.0,21.8,0.03,1973.12
2026-06-29T23:00:00,31.731,74.264,30.6,75,0.0,30.0,21.8,0.05,1962.05
2026-06-30T00:00:00,31.731,74.264,32.2,69,0.0,30.0,22.0,0.0,1974.08
2026-06-30T01:00:00,31.731,74.264,31.3,73,4.0,30.0,22.0,0.06,1963.37
2026-06-30T02:00:00,31.731,74.264,30.7,74,49.0,30.0,21.9,0.15,1968.32
2026-06-30T03:00:00,31.731,74.264,32.4,69,152.0,30.0,21.9,0.26,1969.37
2026-06-30T04:00:00,31.731,74.264,34.5,61,277.0,30.0,21.7,0.41,1964.86
2026-06-30T05:00:00,31.731,74.264,36.3,54,400.0,30.0,21.5,0.53,1958.66
2026-06-30T06:00:00,31.731,74.264,37.3,47,504.0,30.0,22.5,0.64,1963.63
2026-06-30T07:00:00,31.731,74.264,38.2,44,487.0,30.0,22.3,0.68,1966.65
2026-06-30T08:00:00,31.731,74.264,38.7,43,551.0,30.0,22.0,0.72,1973.31
2026-06-30T09:00:00,31.731,74.264,39.3,38,500.0,30.0,21.7,0.7,1970.72
2026-06-30T10:00:00,31.731,74.264,38.7,40,331.0,30.0,21.5,0.57,1961.33
2026-06-30T11:00:00,31.731,74.264,38.4,42,253.0,30.0,21.3,0.45,1967.42
2026-06-30T12:00:00,31.731,74.264,37.7,43,175.0,30.0,20.1,0.35,1959.24
2026-06-30T13:00:00,31.731,74.264,37.2,49,62.0,30.0,20.0,0.17,1969.12
2026-06-30T14:00:00,31.731,74.264,35.7,53,8.0,30.0,20.0,0.08,1980.74
2026-06-30T15:00:00,31.731,74.264,34.8,53,0.0,30.0,20.0,0.07,1967.69
2026-06-30T16:00:00,31.731,74.264,34.5,50,0.0,30.0,20.0,0.05,1962.22
2026-06-30T17:00:00,31.731,74.264,33.7,52,0.0,30.0,20.0,0.08,1967.49
2026-06-30T18:00:00,31.731,74.264,34.4,50,0.0,30.0,18.5,0.06,1971.1
2026-06-30T19:00:00,31.731,74.264,33.0,57,0.0,30.0,18.5,0.06,1968.77
2026-06-30T20:00:00,31.731,74.264,32.2,64,0.0,30.0,18.5,0.05,1969.35
2026-06-30T21:00:00,31.731,74.264,31.7,67,0.0,30.0,18.5,0.06,1969.25
2026-06-30T22:00:00,31.731,74.264,31.7,66,0.0,30.0,18.5,0.07,1970.38
2026-06-30T23:00:00,31.731,74.264,30.8,73,0.0,30.0,18.5,0.06,1959.67
2026-07-01T00:00:00,31.731,74.264,31.2,78,0.0,30.0,18.6,0.05,1977.4
2026-07-01T01:00:00,31.731,74.264,30.7,81,3.0,30.0,18.7,0.06,1967.3
2026-07-01T02:00:00,31.731,74.264,29.9,84,40.0,30.0,18.8,0.12,1970.15
2026-07-01T03:00:00,31.731,74.264,30.5,77,138.0,30.0,18.8,0.25,1970.95
2026-07-01T04:00:00,31.731,74.264,32.6,70,248.0,30.0,18.7,0.39,1972.41
2026-07-01T05:00:00,31.731,74.264,33.7,66,341.0,30.0,18.5,0.5,1968.66
2026-07-01T06:00:00,31.731,74.264,34.2,63,390.0,30.0,20.5,0.57,1963.19
2026-07-01T07:00:00,31.731,74.264,35.2,59,378.0,30.0,20.3,0.59,1975.43
2026-07-01T08:00:00,31.731,74.264,36.4,54,374.0,30.0,20.1,0.58,1959.38
2026-07-01T09:00:00,31.731,74.264,37.0,52,399.0,30.0,20.0,0.6,1962.13
2026-07-01T10:00:00,31.731,74.264,32.0,71,196.0,30.0,20.4,0.38,1969.97
2026-07-01T11:00:00,31.731,74.264,33.9,65,116.0,30.0,20.5,0.33,1971.09
2026-07-01T12:00:00,31.731,74.264,35.6,53,124.0,30.0,15.299999999999999,0.35,1963.01
2026-07-01T13:00:00,31.731,74.264,34.9,56,52.0,30.0,15.299999999999999,0.23,1960.92
2026-07-01T14:00:00,31.731,74.264,33.5,62,8.0,30.0,15.299999999999999,0.13,1967.88
2026-07-01T15:00:00,31.731,74.264,32.3,68,0.0,30.0,15.299999999999999,0.06,1965.63
2026-07-01T16:00:00,31.731,74.264,27.3,88,0.0,30.0,16.400000000000002,0.03,1968.18
2026-07-01T17:00:00,31.731,74.264,27.2,93,0.0,30.0,16.8,0.02,1958.53
2026-07-01T18:00:00,31.731,74.264,27.9,77,0.0,30.0,19.400000000000002,0.06,1973.6
2026-07-01T19:00:00,31.731,74.264,27.3,79,0.0,30.0,19.400000000000002,0.05,1968.49
2026-07-01T20:00:00,31.731,74.264,26.9,81,0.0,30.0,19.400000000000002,0.05,1968.81
2026-07-01T21:00:00,31.731,74.264,26.9,83,0.0,30.0,19.400000000000002,0.04,1964.92
2026-07-01T22:00:00,31.731,74.264,26.9,85,0.0,30.0,19.400000000000002,0.03,1963.0
2026-07-01T23:00:00,31.731,74.264,26.9,85,0.0,30.0,19.400000000000002,0.03,1962.88
2026-07-02T00:00:00,31.731,74.264,25.5,94,0.0,30.0,17.299999999999997,0.01,1957.62
2026-07-02T01:00:00,31.731,74.264,24.8,95,3.0,30.0,19.2,0.03,1970.91
2026-07-02T02:00:00,31.731,74.264,25.0,96,0.0,30.0,22.8,0.03,1967.8
2026-07-02T03:00:00,31.731,74.264,26.9,87,107.0,30.0,23.3,0.18,1965.58
2026-07-02T04:00:00,31.731,74.264,29.4,73,253.0,30.0,23.200000000000003,0.35,1960.76
2026-07-02T05:00:00,31.731,74.264,31.0,67,369.0,30.0,23.0,0.48,1971.78
2026-07-02T06:00:00,31.731,74.264,32.0,62,503.0,30.0,25.4,0.59,1978.93
2026-07-02T07:00:00,31.731,74.264,33.1,59,548.0,30.0,25.1,0.64,1971.7
2026-07-02T08:00:00,31.731,74.264,34.0,56,555.0,30.0,24.8,0.66,1966.84
2026-07-02T09:00:00,31.731,74.264,34.7,54,521.0,30.0,24.5,0.63,1972.1
2026-07-02T10:00:00,31.731,74.264,34.9,53,424.0,30.0,24.2,0.54,1965.16
2026-07-02T11:00:00,31.731,74.264,34.8,53,298.0,30.0,24.099999999999998,0.42,1967.5
2026-07-02T12:00:00,31.731,74.264,33.6,57,170.0,30.0,21.5,0.33,1967.79
2026-07-02T13:00:00,31.731,74.264,32.8,61,55.0,30.0,21.4,0.19,1967.43
2026-07-02T14:00:00,31.731,74.264,31.9,65,8.0,30.0,21.4,0.09,1975.8
2026-07-02T15:00:00,31.731,74.264,31.1,68,0.0,30.0,21.4,0.06,1963.24
2026-07-02T16:00:00,31.731,74.264,30.7,70,0.0,30.0,21.4,0.04,1969.03
2026-07-02T17:00:00,31.731,74.264,30.3,71,0.0,30.0,21.4,0.04,1969.0
2026-07-02T18:00:00,31.731,74.264,30.8,71,0.0,30.0,21.3,0.05,1964.4
2026-07-02T19:00:00,31.731,74.264,30.1,74,0.0,30.0,21.3,0.05,1968.47
2026-07-02T20:00:00,31.731,74.264,29.7,77,0.0,30.0,21.3,0.04,1965.14
2026-07-02T21:00:00,31.731,74.264,29.2,80,0.0,30.0,21.3,0.03,1966.36
2026-07-02T22:00:00,31.731,74.264,29.0,81,0.0,30.0,21.3,0.03,1965.84
2026-07-02T23:00:00,31.731,74.264,28.7,83,0.0,30.0,21.3,0.03,1961.67
2026-07-03T00:00:00,31.731,74.264,29.0,82,0.0,30.0,22.0,0.02,1967.17
2026-07-03T01:00:00,31.731,74.264,29.2,83,3.0,30.0,22.0,0.04,1968.8
2026-07-03T02:00:00,31.731,74.264,30.6,77,48.0,30.0,21.9,0.13,1974.66
2026-07-03T03:00:00,31.731,74.264,32.1,69,156.0,30.0,21.9,0.27,1972.7
2026-07-03T04:00:00,31.731,74.264,33.4,63,294.0,30.0,21.8,0.42,1968.11
2026-07-03T05:00:00,31.731,74.264,34.6,58,412.0,30.0,21.6,0.55,1957.72
2026-07-03T06:00:00,31.731,74.264,34.8,55,513.0,30.0,21.9,0.62,1970.29
2026-07-03T07:00:00,31.731,74.264,36.1,52,532.0,30.0,21.8,0.65,1968.99
2026-07-03T08:00:00,31.731,74.264,36.6,50,469.0,30.0,21.6,0.63,1971.38
2026-07-03T09:00:00,31.731,74.264,36.9,49,464.0,30.0,21.4,0.6,1963.43
2026-07-03T10:00:00,31.731,74.264,37.0,48,420.0,30.0,21.2,0.55,1967.48
2026-07-03T11:00:00,31.731,74.264,36.4,48,313.0,30.0,21.0,0.43,1964.39
2026-07-03T12:00:00,31.731,74.264,36.1,48,170.0,30.0,16.400000000000002,0.31,1973.72
2026-07-03T13:00:00,31.731,74.264,35.5,49,69.0,30.0,16.400000000000002,0.18,1963.16
2026-07-03T14:00:00,31.731,74.264,33.8,56,9.0,30.0,16.400000000000002,0.07,1970.29
2026-07-03T15:00:00,31.731,74.264,32.5,61,0.0,30.0,16.400000000000002,0.04,1971.8
2026-07-03T16:00:00,31.731,74.264,32.0,63,0.0,30.0,16.400000000000002,0.04,1974.85
2026-07-03T17:00:00,31.731,74.264,31.7,63,0.0,30.0,16.400000000000002,0.05,1971.52
2026-07-03T18:00:00,31.731,74.264,32.2,60,0.0,30.0,14.299999999999999,0.05,1971.85
2026-07-03T19:00:00,31.731,74.264,31.3,64,0.0,30.0,14.299999999999999,0.03,1959.81
2026-07-03T20:00:00,31.731,74.264,31.0,66,0.0,30.0,14.299999999999999,0.03,1970.74
2026-07-03T21:00:00,31.731,74.264,30.8,68,0.0,30.0,14.299999999999999,0.03,1970.26
2026-07-03T22:00:00,31.731,74.264,30.4,71,0.0,30.0,14.399999999999999,0.03,1974.24
2026-07-03T23:00:00,31.731,74.264,30.1,73,0.0,30.0,14.399999999999999,0.02,1972.61
2026-07-04T00:00:00,31.731,74.264,26.8,92,0.0,30.0,17.9,0.01,1961.62
2026-07-04T01:00:00,31.731,74.264,27.8,89,3.0,30.0,18.0,0.02,1964.45
2026-07-04T02:00:00,31.731,74.264,29.5,81,44.0,30.0,18.0,0.12,1965.19
2026-07-04T03:00:00,31.731,74.264,31.9,67,155.0,30.0,17.9,0.26,1970.47
2026-07-04T04:00:00,31.731,74.264,33.7,59,288.0,30.0,17.8,0.4,1959.24
2026-07-04T05:00:00,31.731,74.264,35.0,55,419.0,30.0,17.7,0.53,1964.01
2026-07-04T06:00:00,31.731,74.264,35.8,45,510.0,30.0,15.9,0.63,1971.04
2026-07-04T07:00:00,31.731,74.264,36.6,45,486.0,30.0,16.7,0.64,1968.88
2026-07-04T08:00:00,31.731,74.264,37.1,43,477.0,30.0,16.5,0.63,1963.43
2026-07-04T09:00:00,31.731,74.264,37.7,40,475.0,30.0,16.400000000000002,0.62,1966.81
2026-07-04T10:00:00,31.731,74.264,37.5,41,413.0,30.0,16.3,0.55,1974.89
2026-07-04T11:00:00,31.731,74.264,37.5,41,318.0,30.0,16.2,0.42,1962.1
2026-07-04T12:00:00,31.731,74.264,36.3,51,194.0,30.0,16.900000000000002,0.34,1965.09
2026-07-04T13:00:00,31.731,74.264,35.6,54,58.0,30.0,16.8,0.19,1974.85
2026-07-04T14:00:00,31.731,74.264,34.3,61,7.0,30.0,16.8,0.06,1964.31
2026-07-04T15:00:00,31.731,74.264,33.5,66,0.0,30.0,16.8,0.03,1968.89
2026-07-04T16:00:00,31.731,74.264,32.9,67,0.0,30.0,16.8,0.03,1968.83
2026-07-04T17:00:00,31.731,74.264,32.6,67,0.0,30.0,16.8,0.05,1966.67
2026-07-04T18:00:00,31.731,74.264,33.2,64,0.0,30.0,16.900000000000002,0.06,1962.64
2026-07-04T19:00:00,31.731,74.264,32.7,67,0.0,30.0,16.900000000000002,0.05,1966.1
2026-07-04T20:00:00,31.731,74.264,32.2,69,0.0,30.0,16.900000000000002,0.05,1973.79
2026-07-04T21:00:00,31.731,74.264,31.7,71,0.0,30.0,16.900000000000002,0.05,1965.04
2026-07-04T22:00:00,31.731,74.264,31.0,74,0.0,30.0,16.900000000000002,0.03,1975.27
2026-07-04T23:00:00,31.731,74.264,29.5,79,0.0,30.0,17.0,0.06,1965.88
2026-07-05T00:00:00,31.731,74.264,29.6,82,0.0,30.0,18.2,0.02,1969.86
2026-07-05T01:00:00,31.731,74.264,28.6,85,2.0,30.0,18.3,0.04,1972.93
2026-07-05T02:00:00,31.731,74.264,30.2,75,33.0,30.0,18.3,0.11,1966.35
2026-07-05T03:00:00,31.731,74.264,32.2,66,138.0,30.0,18.2,0.26,1960.57
2026-07-05T04:00:00,31.731,74.264,34.0,62,283.0,30.0,18.099999999999998,0.41,1956.8
2026-07-05T05:00:00,31.731,74.264,35.7,55,406.0,30.0,18.0,0.54,1975.98
2026-07-05T06:00:00,31.731,74.264,35.6,55,490.0,30.0,19.5,0.61,1967.55
2026-07-05T07:00:00,31.731,74.264,36.4,50,485.0,30.0,19.3,0.64,1969.28
2026-07-05T08:00:00,31.731,74.264,36.6,50,429.0,30.0,19.1,0.62,1958.66
2026-07-05T09:00:00,31.731,74.264,36.8,49,425.0,30.0,18.9,0.58,1966.62
2026-07-05T10:00:00,31.731,74.264,37.0,48,401.0,30.0,18.8,0.53,1968.67
2026-07-05T11:00:00,31.731,74.264,36.9,47,292.0,30.0,18.6,0.43,1959.45
2026-07-05T12:00:00,31.731,74.264,37.3,45,187.0,30.0,18.2,0.28,1963.45
2026-07-05T13:00:00,31.731,74.264,36.4,51,67.0,30.0,18.2,0.19,1975.77
2026-07-05T14:00:00,31.731,74.264,34.6,62,9.0,30.0,18.2,0.06,1975.26
2026-07-05T15:00:00,31.731,74.264,33.4,65,0.0,30.0,18.2,0.04,1964.31
2026-07-05T16:00:00,31.731,74.264,32.8,67,0.0,30.0,18.2,0.04,1971.02
2026-07-05T17:00:00,31.731,74.264,32.8,64,0.0,30.0,18.2,0.05,1970.74
2026-07-05T18:00:00,31.731,74.264,33.5,63,0.0,30.0,15.8,0.05,1969.74
2026-07-05T19:00:00,31.731,74.264,33.1,64,0.0,30.0,15.8,0.06,1975.29
2026-07-05T20:00:00,31.731,74.264,32.7,66,0.0,30.0,15.8,0.05,1970.65
2026-07-05T21:00:00,31.731,74.264,32.2,68,0.0,30.0,15.8,0.05,1968.9
2026-07-05T22:00:00,31.731,74.264,31.7,70,0.0,30.0,15.8,0.04,1981.94
2026-07-05T23:00:00,31.731,74.264,31.3,73,0.0,30.0,15.8,0.04,1965.64
2026-07-06T00:00:00,31.731,74.264,30.4,77,0.0,30.0,18.3,0.05,1970.36
2026-07-06T01:00:00,31.731,74.264,29.4,81,0.0,30.0,18.3,0.07,1964.37
2026-07-06T02:00:00,31.731,74.264,29.4,81,29.0,30.0,18.4,0.12,1962.85
2026-07-06T03:00:00,31.731,74.264,31.0,73,125.0,30.0,18.4,0.25,1965.82
2026-07-06T04:00:00,31.731,74.264,32.8,64,264.0,30.0,18.3,0.4,1967.46
2026-07-06T05:00:00,31.731,74.264,34.2,59,394.0,30.0,18.099999999999998,0.53,1974.89
2026-07-06T06:00:00,31.731,74.264,32.5,62,504.0,30.0,24.2,0.59,1974.83
2026-07-06T07:00:00,31.731,74.264,33.5,58,406.0,30.0,24.0,0.59,1966.6
