timestamp,crop_season,air_temp,humidity,solar_rad,precip,soil_temp,soil_moisture,ndvi,ETc,Dr,baseline_ch4_kg_hr,awd_mitigated_ch4_kg_hr,field_name
2023-06-23 00:00:00,Kharif Rice (Basmati),36.9,68,0,0.0,35.4,0.33,0.328,0.0,1.0,0.1241,0.0576,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 01:00:00,Kharif Rice (Basmati),35.3,73,0,0.0,33.8,0.33,0.328,0.0,1.0,0.1187,0.0551,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 02:00:00,Kharif Rice (Basmati),33.9,78,0,0.0,32.4,0.33,0.328,0.0,1.0,0.1141,0.0529,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 03:00:00,Kharif Rice (Basmati),32.8,82,0,0.0,31.3,0.33,0.328,0.0,1.0,0.1105,0.0513,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 04:00:00,Kharif Rice (Basmati),32.1,84,0,0.0,30.6,0.33,0.328,0.0,1.0,0.1082,0.0502,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 05:00:00,Kharif Rice (Basmati),31.9,85,0,0.0,30.4,0.33,0.328,0.0,1.0,0.1075,0.0499,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 06:00:00,Kharif Rice (Basmati),32.1,84,0,0.0,30.6,0.33,0.328,0.0,1.0,0.1082,0.0502,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 07:00:00,Kharif Rice (Basmati),32.8,82,555,0.0,33.2,0.33,0.328,0.104,1.0,0.1105,0.0513,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 08:00:00,Kharif Rice (Basmati),33.9,78,1072,0.0,35.9,0.33,0.328,0.201,1.0,0.1141,0.0529,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 09:00:00,Kharif Rice (Basmati),35.3,73,1516,0.0,38.8,0.33,0.328,0.285,1.0,0.1187,0.0551,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 10:00:00,Kharif Rice (Basmati),36.9,68,1856,0.0,41.6,0.33,0.328,0.349,1.0,0.1241,0.0576,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 11:00:00,Kharif Rice (Basmati),38.6,62,2070,0.0,44.0,0.33,0.328,0.389,1.0,0.13,0.0603,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 12:00:00,Kharif Rice (Basmati),40.3,56,2143,0.0,46.0,0.33,0.328,0.402,1.0,0.1358,0.063,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 13:00:00,Kharif Rice (Basmati),41.9,50,2070,0.0,47.3,0.33,0.328,0.389,1.0,0.1412,0.0655,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 14:00:00,Kharif Rice (Basmati),43.3,45,1856,0.0,48.0,0.33,0.328,0.349,1.0,0.1459,0.0677,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 15:00:00,Kharif Rice (Basmati),44.4,41,1516,0.0,47.9,0.33,0.328,0.285,1.0,0.1495,0.0694,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 16:00:00,Kharif Rice (Basmati),45.1,39,1072,0.0,47.1,0.33,0.328,0.201,1.0,0.1517,0.0704,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 17:00:00,Kharif Rice (Basmati),45.3,38,555,0.0,45.6,0.33,0.328,0.104,1.0,0.1525,0.0708,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 18:00:00,Kharif Rice (Basmati),45.1,39,0,0.0,43.6,0.33,0.328,0.0,1.0,0.1517,0.0704,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 19:00:00,Kharif Rice (Basmati),44.4,41,0,0.0,42.9,0.33,0.328,0.0,1.0,0.1495,0.0694,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 20:00:00,Kharif Rice (Basmati),43.3,45,0,0.0,41.8,0.33,0.328,0.0,1.0,0.1459,0.0677,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 21:00:00,Kharif Rice (Basmati),41.9,50,0,0.0,40.4,0.33,0.328,0.0,1.0,0.1412,0.0655,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 22:00:00,Kharif Rice (Basmati),40.3,56,0,0.0,38.8,0.33,0.328,0.0,1.0,0.1358,0.063,Pakistan Rice Hub (Pindi Bowra)
2023-06-23 23:00:00,Kharif Rice (Basmati),38.6,62,0,0.0,37.1,0.33,0.328,0.0,1.0,0.13,0.0603,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 00:00:00,Kharif Rice (Basmati),37.0,69,0,0.0,35.5,0.333,0.333,0.0,0.7,0.1258,0.0584,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 01:00:00,Kharif Rice (Basmati),35.5,74,0,0.0,34.0,0.333,0.333,0.0,0.7,0.1206,0.056,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 02:00:00,Kharif Rice (Basmati),34.2,79,0,0.0,32.7,0.333,0.333,0.0,0.7,0.1162,0.0539,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 03:00:00,Kharif Rice (Basmati),33.2,82,0,0.0,31.7,0.333,0.333,0.0,0.7,0.1128,0.0524,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 04:00:00,Kharif Rice (Basmati),32.6,84,0,0.0,31.1,0.333,0.333,0.0,0.7,0.1107,0.0514,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 05:00:00,Kharif Rice (Basmati),32.4,85,0,0.0,30.8,0.333,0.333,0.0,0.7,0.11,0.051,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 06:00:00,Kharif Rice (Basmati),32.6,84,0,0.0,31.1,0.333,0.333,0.0,0.7,0.1107,0.0514,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 07:00:00,Kharif Rice (Basmati),33.2,82,529,0.0,33.5,0.333,0.333,0.104,0.7,0.1128,0.0524,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 08:00:00,Kharif Rice (Basmati),34.2,79,1022,0.0,36.1,0.333,0.333,0.201,0.7,0.1162,0.0539,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 09:00:00,Kharif Rice (Basmati),35.5,74,1446,0.0,38.8,0.333,0.333,0.285,0.7,0.1206,0.056,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 10:00:00,Kharif Rice (Basmati),37.0,69,1771,0.0,41.4,0.333,0.333,0.349,0.7,0.1258,0.0584,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 11:00:00,Kharif Rice (Basmati),38.6,63,1975,0.0,43.7,0.333,0.333,0.389,0.7,0.1313,0.0609,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 12:00:00,Kharif Rice (Basmati),40.2,57,2045,0.0,45.6,0.333,0.333,0.402,0.7,0.1368,0.0635,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 13:00:00,Kharif Rice (Basmati),41.8,52,1975,0.0,46.8,0.333,0.333,0.389,0.7,0.142,0.0659,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 14:00:00,Kharif Rice (Basmati),43.1,48,1771,0.1,47.5,0.333,0.333,0.349,0.7,0.1464,0.0679,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 15:00:00,Kharif Rice (Basmati),44.0,44,1446,0.1,47.4,0.333,0.333,0.285,0.7,0.1498,0.0695,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 16:00:00,Kharif Rice (Basmati),44.7,42,1022,0.1,46.6,0.333,0.333,0.201,0.7,0.1519,0.0705,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 17:00:00,Kharif Rice (Basmati),44.9,41,529,0.1,45.2,0.333,0.333,0.104,0.7,0.1526,0.0708,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 18:00:00,Kharif Rice (Basmati),44.7,42,0,0.0,43.2,0.333,0.333,0.0,0.7,0.1519,0.0705,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 19:00:00,Kharif Rice (Basmati),44.0,44,0,0.0,42.5,0.333,0.333,0.0,0.7,0.1498,0.0695,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 20:00:00,Kharif Rice (Basmati),43.1,48,0,0.0,41.6,0.333,0.333,0.0,0.7,0.1464,0.0679,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 21:00:00,Kharif Rice (Basmati),41.8,52,0,0.0,40.3,0.333,0.333,0.0,0.7,0.142,0.0659,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 22:00:00,Kharif Rice (Basmati),40.2,57,0,0.0,38.7,0.333,0.333,0.0,0.7,0.1368,0.0635,Pakistan Rice Hub (Pindi Bowra)
2023-06-24 23:00:00,Kharif Rice (Basmati),38.6,63,0,0.0,37.1,0.333,0.333,0.0,0.7,0.1313,0.0609,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 00:00:00,Kharif Rice (Basmati),34.9,69,0,0.0,33.4,0.44,0.339,0.0,0.0,0.1569,0.0728,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 01:00:00,Kharif Rice (Basmati),33.4,74,0,0.0,31.9,0.44,0.339,0.0,0.0,0.1501,0.0697,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 02:00:00,Kharif Rice (Basmati),32.1,79,0,0.0,30.6,0.44,0.339,0.0,0.0,0.1443,0.067,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 03:00:00,Kharif Rice (Basmati),31.2,82,0,0.0,29.7,0.44,0.339,0.0,0.0,0.1399,0.0649,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 04:00:00,Kharif Rice (Basmati),30.5,84,0,0.0,29.0,0.44,0.339,0.0,0.0,0.1371,0.0636,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 05:00:00,Kharif Rice (Basmati),30.3,85,0,0.0,28.8,0.44,0.339,0.0,0.0,0.1361,0.0632,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 06:00:00,Kharif Rice (Basmati),30.5,84,0,0.0,29.0,0.44,0.339,0.0,0.0,0.1371,0.0636,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 07:00:00,Kharif Rice (Basmati),31.2,82,478,0.0,31.2,0.44,0.339,0.104,0.0,0.1399,0.0649,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 08:00:00,Kharif Rice (Basmati),32.1,79,922,0.0,33.7,0.44,0.339,0.201,0.0,0.1443,0.067,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 09:00:00,Kharif Rice (Basmati),33.4,74,1305,0.0,36.3,0.44,0.339,0.285,0.0,0.1501,0.0697,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 10:00:00,Kharif Rice (Basmati),34.9,69,1598,0.0,38.8,0.44,0.339,0.349,0.0,0.1569,0.0728,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 11:00:00,Kharif Rice (Basmati),36.6,63,1782,0.0,41.0,0.44,0.339,0.389,0.0,0.1641,0.0761,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 12:00:00,Kharif Rice (Basmati),38.2,58,1845,0.0,42.8,0.44,0.339,0.402,0.0,0.1713,0.0795,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 13:00:00,Kharif Rice (Basmati),39.7,52,1782,0.0,44.1,0.44,0.339,0.389,0.0,0.1781,0.0826,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 14:00:00,Kharif Rice (Basmati),41.0,48,1598,6.6,44.8,0.44,0.339,0.349,0.0,0.1839,0.0853,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 15:00:00,Kharif Rice (Basmati),41.9,44,1305,6.6,44.8,0.44,0.339,0.285,0.0,0.1883,0.0874,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 16:00:00,Kharif Rice (Basmati),42.6,42,922,6.6,44.1,0.44,0.339,0.201,0.0,0.1911,0.0887,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 17:00:00,Kharif Rice (Basmati),42.8,41,478,6.6,42.9,0.44,0.339,0.104,0.0,0.1921,0.0891,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 18:00:00,Kharif Rice (Basmati),42.6,42,0,0.0,41.1,0.44,0.339,0.0,0.0,0.1911,0.0887,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 19:00:00,Kharif Rice (Basmati),41.9,44,0,0.0,40.4,0.44,0.339,0.0,0.0,0.1883,0.0874,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 20:00:00,Kharif Rice (Basmati),41.0,48,0,0.0,39.5,0.44,0.339,0.0,0.0,0.1839,0.0853,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 21:00:00,Kharif Rice (Basmati),39.7,52,0,0.0,38.2,0.44,0.339,0.0,0.0,0.1781,0.0826,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 22:00:00,Kharif Rice (Basmati),38.2,58,0,0.0,36.7,0.44,0.339,0.0,0.0,0.1713,0.0795,Pakistan Rice Hub (Pindi Bowra)
2023-06-25 23:00:00,Kharif Rice (Basmati),36.6,63,0,0.0,35.1,0.44,0.339,0.0,0.0,0.1641,0.0761,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 00:00:00,Kharif Rice (Basmati),29.0,81,0,0.0,27.5,0.44,0.344,0.0,0.0,0.1301,0.0604,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 01:00:00,Kharif Rice (Basmati),28.6,82,0,0.0,27.1,0.44,0.344,0.0,0.0,0.1284,0.0596,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 02:00:00,Kharif Rice (Basmati),28.3,83,0,0.0,26.8,0.44,0.344,0.0,0.0,0.127,0.0589,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 03:00:00,Kharif Rice (Basmati),28.0,84,0,0.0,26.5,0.44,0.344,0.0,0.0,0.1258,0.0584,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 04:00:00,Kharif Rice (Basmati),27.9,85,0,0.0,26.4,0.44,0.344,0.0,0.0,0.1251,0.0581,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 05:00:00,Kharif Rice (Basmati),27.8,85,0,0.0,26.3,0.44,0.344,0.0,0.0,0.1249,0.058,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 06:00:00,Kharif Rice (Basmati),27.9,85,0,0.0,26.4,0.44,0.344,0.0,0.0,0.1251,0.0581,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 07:00:00,Kharif Rice (Basmati),28.0,84,330,0.0,27.6,0.44,0.344,0.104,0.0,0.1258,0.0584,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 08:00:00,Kharif Rice (Basmati),28.3,83,638,0.0,28.9,0.44,0.344,0.201,0.0,0.127,0.0589,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 09:00:00,Kharif Rice (Basmati),28.6,82,903,0.0,30.1,0.44,0.344,0.285,0.0,0.1284,0.0596,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 10:00:00,Kharif Rice (Basmati),29.0,81,1106,0.0,31.2,0.44,0.344,0.349,0.0,0.1301,0.0604,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 11:00:00,Kharif Rice (Basmati),29.4,80,1233,0.0,32.0,0.44,0.344,0.389,0.0,0.1319,0.0612,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 12:00:00,Kharif Rice (Basmati),29.8,78,1277,0.0,32.5,0.44,0.344,0.402,0.0,0.1338,0.0621,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 13:00:00,Kharif Rice (Basmati),30.2,77,1233,0.0,32.8,0.44,0.344,0.389,0.0,0.1354,0.0628,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 14:00:00,Kharif Rice (Basmati),30.5,76,1106,19.2,32.7,0.44,0.344,0.349,0.0,0.1369,0.0635,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 15:00:00,Kharif Rice (Basmati),30.7,75,903,19.2,32.3,0.44,0.344,0.285,0.0,0.138,0.064,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 16:00:00,Kharif Rice (Basmati),30.9,74,638,19.2,31.5,0.44,0.344,0.201,0.0,0.1387,0.0644,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 17:00:00,Kharif Rice (Basmati),31.0,74,330,19.2,30.6,0.44,0.344,0.104,0.0,0.139,0.0645,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 18:00:00,Kharif Rice (Basmati),30.9,74,0,0.0,29.4,0.44,0.344,0.0,0.0,0.1387,0.0644,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 19:00:00,Kharif Rice (Basmati),30.7,75,0,0.0,29.2,0.44,0.344,0.0,0.0,0.138,0.064,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 20:00:00,Kharif Rice (Basmati),30.5,76,0,0.0,29.0,0.44,0.344,0.0,0.0,0.1369,0.0635,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 21:00:00,Kharif Rice (Basmati),30.2,77,0,0.0,28.7,0.44,0.344,0.0,0.0,0.1354,0.0628,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 22:00:00,Kharif Rice (Basmati),29.8,78,0,0.0,28.3,0.44,0.344,0.0,0.0,0.1338,0.0621,Pakistan Rice Hub (Pindi Bowra)
2023-06-26 23:00:00,Kharif Rice (Basmati),29.4,80,0,0.0,27.9,0.44,0.344,0.0,0.0,0.1319,0.0612,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 00:00:00,Kharif Rice (Basmati),30.2,74,0,0.0,28.7,0.36,0.35,0.0,0.0,0.1108,0.0514,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 01:00:00,Kharif Rice (Basmati),29.2,78,0,0.0,27.7,0.36,0.35,0.0,0.0,0.107,0.0497,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 02:00:00,Kharif Rice (Basmati),28.3,81,0,0.0,26.8,0.36,0.35,0.0,0.0,0.1038,0.0482,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 03:00:00,Kharif Rice (Basmati),27.6,83,0,0.0,26.1,0.36,0.35,0.0,0.0,0.1013,0.047,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 04:00:00,Kharif Rice (Basmati),27.2,84,0,0.0,25.7,0.36,0.35,0.0,0.0,0.0998,0.0463,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 05:00:00,Kharif Rice (Basmati),27.0,85,0,0.0,25.5,0.36,0.35,0.0,0.0,0.0992,0.046,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 06:00:00,Kharif Rice (Basmati),27.2,84,0,0.0,25.7,0.36,0.35,0.0,0.0,0.0998,0.0463,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 07:00:00,Kharif Rice (Basmati),27.6,83,559,0.0,28.0,0.36,0.35,0.104,0.0,0.1013,0.047,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 08:00:00,Kharif Rice (Basmati),28.3,81,1080,0.0,30.4,0.36,0.35,0.201,0.0,0.1038,0.0482,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 09:00:00,Kharif Rice (Basmati),29.2,78,1528,0.0,32.8,0.36,0.35,0.285,0.0,0.107,0.0497,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 10:00:00,Kharif Rice (Basmati),30.2,74,1871,0.0,34.9,0.36,0.35,0.349,0.0,0.1108,0.0514,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 11:00:00,Kharif Rice (Basmati),31.3,70,2087,0.0,36.8,0.36,0.35,0.389,0.0,0.1149,0.0533,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 12:00:00,Kharif Rice (Basmati),32.4,66,2161,0.0,38.1,0.36,0.35,0.402,0.0,0.1189,0.0552,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 13:00:00,Kharif Rice (Basmati),33.4,63,2087,0.0,38.9,0.36,0.35,0.389,0.0,0.1227,0.0569,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 14:00:00,Kharif Rice (Basmati),34.3,60,1871,0.7,39.1,0.36,0.35,0.349,0.0,0.1259,0.0584,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 15:00:00,Kharif Rice (Basmati),35.0,57,1528,0.7,38.6,0.36,0.35,0.285,0.0,0.1284,0.0596,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 16:00:00,Kharif Rice (Basmati),35.4,56,1080,0.7,37.5,0.36,0.35,0.201,0.0,0.13,0.0603,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 17:00:00,Kharif Rice (Basmati),35.6,55,559,0.7,35.9,0.36,0.35,0.104,0.0,0.1305,0.0606,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 18:00:00,Kharif Rice (Basmati),35.4,56,0,0.0,33.9,0.36,0.35,0.0,0.0,0.13,0.0603,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 19:00:00,Kharif Rice (Basmati),35.0,57,0,0.0,33.5,0.36,0.35,0.0,0.0,0.1284,0.0596,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 20:00:00,Kharif Rice (Basmati),34.3,60,0,0.0,32.8,0.36,0.35,0.0,0.0,0.1259,0.0584,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 21:00:00,Kharif Rice (Basmati),33.4,63,0,0.0,31.9,0.36,0.35,0.0,0.0,0.1227,0.0569,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 22:00:00,Kharif Rice (Basmati),32.4,66,0,0.0,30.9,0.36,0.35,0.0,0.0,0.1189,0.0552,Pakistan Rice Hub (Pindi Bowra)
2023-06-27 23:00:00,Kharif Rice (Basmati),31.3,70,0,0.0,29.8,0.36,0.35,0.0,0.0,0.1149,0.0533,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 00:00:00,Kharif Rice (Basmati),30.6,73,0,0.0,29.1,0.349,0.356,0.0,0.0,0.1087,0.0504,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 01:00:00,Kharif Rice (Basmati),29.4,77,0,0.0,27.9,0.349,0.356,0.0,0.0,0.1047,0.0486,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 02:00:00,Kharif Rice (Basmati),28.5,80,0,0.0,27.0,0.349,0.356,0.0,0.0,0.1013,0.047,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 03:00:00,Kharif Rice (Basmati),27.7,83,0,0.0,26.2,0.349,0.356,0.0,0.0,0.0986,0.0458,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 04:00:00,Kharif Rice (Basmati),27.3,84,0,0.0,25.8,0.349,0.356,0.0,0.0,0.097,0.045,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 05:00:00,Kharif Rice (Basmati),27.1,85,0,0.0,25.6,0.349,0.356,0.0,0.0,0.0964,0.0447,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 06:00:00,Kharif Rice (Basmati),27.3,84,0,0.0,25.8,0.349,0.356,0.0,0.0,0.097,0.045,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 07:00:00,Kharif Rice (Basmati),27.7,83,440,0.0,27.7,0.349,0.356,0.104,0.0,0.0986,0.0458,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 08:00:00,Kharif Rice (Basmati),28.5,80,851,0.0,29.8,0.349,0.356,0.201,0.0,0.1013,0.047,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 09:00:00,Kharif Rice (Basmati),29.4,77,1203,0.0,31.9,0.349,0.356,0.285,0.0,0.1047,0.0486,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 10:00:00,Kharif Rice (Basmati),30.6,73,1474,0.0,34.0,0.349,0.356,0.349,0.0,0.1087,0.0504,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 11:00:00,Kharif Rice (Basmati),31.8,69,1644,0.0,35.7,0.349,0.356,0.389,0.0,0.113,0.0524,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 12:00:00,Kharif Rice (Basmati),33.0,64,1702,0.0,37.1,0.349,0.356,0.402,0.0,0.1173,0.0544,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 13:00:00,Kharif Rice (Basmati),34.1,61,1644,0.0,38.1,0.349,0.356,0.389,0.0,0.1213,0.0563,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 14:00:00,Kharif Rice (Basmati),35.0,57,1474,0.5,38.5,0.349,0.356,0.349,0.0,0.1247,0.0579,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 15:00:00,Kharif Rice (Basmati),35.8,55,1203,0.5,38.3,0.349,0.356,0.285,0.0,0.1273,0.0591,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 16:00:00,Kharif Rice (Basmati),36.3,53,851,0.5,37.6,0.349,0.356,0.201,0.0,0.129,0.0599,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 17:00:00,Kharif Rice (Basmati),36.4,52,440,0.5,36.4,0.349,0.356,0.104,0.0,0.1296,0.0601,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 18:00:00,Kharif Rice (Basmati),36.3,53,0,0.0,34.8,0.349,0.356,0.0,0.0,0.129,0.0599,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 19:00:00,Kharif Rice (Basmati),35.8,55,0,0.0,34.3,0.349,0.356,0.0,0.0,0.1273,0.0591,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 20:00:00,Kharif Rice (Basmati),35.0,57,0,0.0,33.5,0.349,0.356,0.0,0.0,0.1247,0.0579,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 21:00:00,Kharif Rice (Basmati),34.1,61,0,0.0,32.6,0.349,0.356,0.0,0.0,0.1213,0.0563,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 22:00:00,Kharif Rice (Basmati),33.0,64,0,0.0,31.5,0.349,0.356,0.0,0.0,0.1173,0.0544,Pakistan Rice Hub (Pindi Bowra)
2023-06-28 23:00:00,Kharif Rice (Basmati),31.8,69,0,0.0,30.3,0.349,0.356,0.0,0.0,0.113,0.0524,Pakistan Rice Hub (Pindi Bowra)
2023-06-29 00:00:00,Kharif Rice (Basmati),31.1,74,0,0.0,29.6,0.423,0.362,0.0,0.0,0.1343,0.0623,Pakistan Rice Hub (Pindi Bowra)
2023-06-29 01:00:00,Kharif Rice (Basmati),30.1,78,0,0.0,28.6,0.423,0.362,0.0,0.0,0.13,0.0603,Pakistan Rice Hub (Pindi Bowra)
2023-06-29 02:00:00,Kharif Rice (Basmati),29.3,81,0,0.0,27.8,0.423,0.362,0.0,0.0,0.1263,0.0586,Pakistan Rice Hub (Pindi Bowra)
2023-06-29 03:00:00,Kharif Rice (Basmati),28.6,83,0,0.0,27.1,0.423,0.362,0.0,0.0,0.1234,0.0573,Pakistan Rice Hub (Pindi Bowra)
2023-06-29 04:00:00,Kharif Rice (Basmati),28.2,85,0,0.0,26.7,0.423,0.362,0.0,0.0,0.1216,0.0564,Pakistan Rice Hub (Pindi Bowra)
2023-06-29 05:00:00,Kharif Rice (Basmati),28.0,85,0,0.0,26.5,0.423,0.362,0.0,0.0,0.121,0.0561,Pakistan Rice Hub (Pindi Bowra)
2023-06-29 06:00:00,Kharif Rice (Basmati),28.2,85,0,0.0,26.7,0.423,0.362,0.0,0.0,0.1216,0.0564,Pakistan Rice Hub (Pindi Bowra)
2023-06-29 07:00:00,Kharif Rice (Basmati),28.6,83,493,0.0,28.7,0.423,0.362,0.104,0.0,0.1234,0.0573,Pakistan Rice Hub (Pindi Bowra)
2023-06-29 08:00:00,Kharif Rice (Basmati),29.3,81,953,0.0,30.9,0.423,0.362,0.201,0.0,0.1263,0.0586,Pakistan Rice Hub (Pindi Bowra)
2023-06-29 09:00:00,Kharif Rice (Basmati),30.1,78,1348,0.0,33.1,0.423,0.362,0.285,0.0,0.13,0.0603,Pakistan Rice Hub (Pindi Bowra)
